,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
1154, ,Diamond Princess,0.0,0.0,2020-11-05,712,13,659,40
1155, ,MS Zaandam,0.0,0.0,2020-11-05,9,2,0,7
1156,Diamond Princess,Canada,0.0,0.0,2020-11-06,0,1,0,-1
1157,Grand Princess,Canada,0.0,0.0,2020-11-06,13,0,0,13
1158, ,Diamond Princess,0.0,0.0,2020-11-06,712,13,659,40
1159, ,MS Zaandam,0.0,0.0,2020-11-06,9,2,0,7
1160,Diamond Princess,Canada,0.0,0.0,2020-11-07,0,1,0,-1
1161,Grand Princess,Canada,0.0,0.0,2020-11-07,13,0,0,13
1162, ,Diamond Princess,0.0,0.0,2020-11-07,712,13,659,40
1163, ,MS Zaandam,0.0,0.0,2020-11-07,9,2,0,7
1164,Diamond Princess,Canada,0.0,0.0,2020-11-08,0,1,0,-1
1165,Grand Princess,Canada,0.0,0.0,2020-11-08,13,0,0,13
1166, ,Diamond Princess,0.0,0.0,2020-11-08,712,13,659,40
1167, ,MS Zaandam,0.0,0.0,2020-11-08,9,2,0,7
1168,Diamond Princess,Canada,0.0,0.0,2020-11-09,0,1,0,-1
1169,Grand Princess,Canada,0.0,0.0,2020-11-09,13,0,0,13
1170, ,Diamond Princess,0.0,0.0,2020-11-09,712,13,659,40
1171, ,MS Zaandam,0.0,0.0,2020-11-09,9,2,0,7
1172,Diamond Princess,Canada,0.0,0.0,2020-11-10,0,1,0,-1
1173,Grand Princess,Canada,0.0,0.0,2020-11-10,13,0,0,13
1174, ,Diamond Princess,0.0,0.0,2020-11-10,712,13,659,40
1175, ,MS Zaandam,0.0,0.0,2020-11-10,9,2,0,7
1176,Diamond Princess,Canada,0.0,0.0,2020-11-11,0,1,0,-1
1177,Grand Princess,Canada,0.0,0.0,2020-11-11,13,0,0,13
1178, ,Diamond Princess,0.0,0.0,2020-11-11,712,13,659,40
1179, ,MS Zaandam,0.0,0.0,2020-11-11,9,2,0,7
1180,Diamond Princess,Canada,0.0,0.0,2020-11-12,0,1,0,-1
1181,Grand Princess,Canada,0.0,0.0,2020-11-12,13,0,0,13
1182, ,Diamond Princess,0.0,0.0,2020-11-12,712,13,659,40
1183, ,MS Zaandam,0.0,0.0,2020-11-12,9,2,0,7
1184,Diamond Princess,Canada,0.0,0.0,2020-11-13,0,1,0,-1
1185,Grand Princess,Canada,0.0,0.0,2020-11-13,13,0,0,13
1186, ,Diamond Princess,0.0,0.0,2020-11-13,712,13,659,40
1187, ,MS Zaandam,0.0,0.0,2020-11-13,9,2,0,7
1188,Diamond Princess,Canada,0.0,0.0,2020-11-14,0,1,0,-1
1189,Grand Princess,Canada,0.0,0.0,2020-11-14,13,0,0,13
1190, ,Diamond Princess,0.0,0.0,2020-11-14,712,13,659,40
1191, ,MS Zaandam,0.0,0.0,2020-11-14,9,2,0,7
1192,Diamond Princess,Canada,0.0,0.0,2020-11-15,0,1,0,-1
1193,Grand Princess,Canada,0.0,0.0,2020-11-15,13,0,0,13
1194, ,Diamond Princess,0.0,0.0,2020-11-15,712,13,659,40
1195, ,MS Zaandam,0.0,0.0,2020-11-15,9,2,0,7
1196,Diamond Princess,Canada,0.0,0.0,2020-11-16,0,1,0,-1
1197,Grand Princess,Canada,0.0,0.0,2020-11-16,13,0,0,13
1198, ,Diamond Princess,0.0,0.0,2020-11-16,712,13,659,40
1199, ,MS Zaandam,0.0,0.0,2020-11-16,9,2,0,7
1200,Diamond Princess,Canada,0.0,0.0,2020-11-17,0,1,0,-1
1201,Grand Princess,Canada,0.0,0.0,2020-11-17,13,0,0,13
1202, ,Diamond Princess,0.0,0.0,2020-11-17,712,13,659,40
1203, ,MS Zaandam,0.0,0.0,2020-11-17,9,2,0,7
1204,Diamond Princess,Canada,0.0,0.0,2020-11-18,0,1,0,-1
1205,Grand Princess,Canada,0.0,0.0,2020-11-18,13,0,0,13
1206, ,Diamond Princess,0.0,0.0,2020-11-18,712,13,659,40
1207, ,MS Zaandam,0.0,0.0,2020-11-18,9,2,0,7
1208,Diamond Princess,Canada,0.0,0.0,2020-11-19,0,1,0,-1
1209,Grand Princess,Canada,0.0,0.0,2020-11-19,13,0,0,13
1210, ,Diamond Princess,0.0,0.0,2020-11-19,712,13,659,40
1211, ,MS Zaandam,0.0,0.0,2020-11-19,9,2,0,7
1212,Diamond Princess,Canada,0.0,0.0,2020-11-20,0,1,0,-1
1213,Grand Princess,Canada,0.0,0.0,2020-11-20,13,0,0,13
1214, ,Diamond Princess,0.0,0.0,2020-11-20,712,13,659,40
1215, ,MS Zaandam,0.0,0.0,2020-11-20,9,2,0,7
1216,Diamond Princess,Canada,0.0,0.0,2020-11-21,0,1,0,-1
1217,Grand Princess,Canada,0.0,0.0,2020-11-21,13,0,0,13
1218, ,Diamond Princess,0.0,0.0,2020-11-21,712,13,659,40
1219, ,MS Zaandam,0.0,0.0,2020-11-21,9,2,0,7
1220,Diamond Princess,Canada,0.0,0.0,2020-11-22,0,1,0,-1
1221,Grand Princess,Canada,0.0,0.0,2020-11-22,13,0,0,13
1222, ,Diamond Princess,0.0,0.0,2020-11-22,712,13,659,40
1223, ,MS Zaandam,0.0,0.0,2020-11-22,9,2,0,7
1224,Diamond Princess,Canada,0.0,0.0,2020-11-23,0,1,0,-1
1225,Grand Princess,Canada,0.0,0.0,2020-11-23,13,0,0,13
1226, ,Diamond Princess,0.0,0.0,2020-11-23,712,13,659,40
1227, ,MS Zaandam,0.0,0.0,2020-11-23,9,2,0,7
1228,Diamond Princess,Canada,0.0,0.0,2020-11-24,0,1,0,-1
1229,Grand Princess,Canada,0.0,0.0,2020-11-24,13,0,0,13
1230, ,Diamond Princess,0.0,0.0,2020-11-24,712,13,659,40
1231, ,MS Zaandam,0.0,0.0,2020-11-24,9,2,0,7
1232,Diamond Princess,Canada,0.0,0.0,2020-11-25,0,1,0,-1
1233,Grand Princess,Canada,0.0,0.0,2020-11-25,13,0,0,13
1234, ,Diamond Princess,0.0,0.0,2020-11-25,712,13,659,40
1235, ,MS Zaandam,0.0,0.0,2020-11-25,9,2,0,7
1236,Diamond Princess,Canada,0.0,0.0,2020-11-26,0,1,0,-1
1237,Grand Princess,Canada,0.0,0.0,2020-11-26,13,0,0,13
1238, ,Diamond Princess,0.0,0.0,2020-11-26,712,13,659,40
1239, ,MS Zaandam,0.0,0.0,2020-11-26,9,2,0,7
1240,Diamond Princess,Canada,0.0,0.0,2020-11-27,0,1,0,-1
1241,Grand Princess,Canada,0.0,0.0,2020-11-27,13,0,0,13
1242, ,Diamond Princess,0.0,0.0,2020-11-27,712,13,659,40
1243, ,MS Zaandam,0.0,0.0,2020-11-27,9,2,0,7
1244,Diamond Princess,Canada,0.0,0.0,2020-11-28,0,1,0,-1
1245,Grand Princess,Canada,0.0,0.0,2020-11-28,13,0,0,13
1246, ,Diamond Princess,0.0,0.0,2020-11-28,712,13,659,40
1247, ,MS Zaandam,0.0,0.0,2020-11-28,9,2,0,7
1248,Diamond Princess,Canada,0.0,0.0,2020-11-29,0,1,0,-1
1249,Grand Princess,Canada,0.0,0.0,2020-11-29,13,0,0,13
1250, ,Diamond Princess,0.0,0.0,2020-11-29,712,13,659,40
1251, ,MS Zaandam,0.0,0.0,2020-11-29,9,2,0,7
1252,Diamond Princess,Canada,0.0,0.0,2020-11-30,0,1,0,-1
1253,Grand Princess,Canada,0.0,0.0,2020-11-30,13,0,0,13
1254, ,Diamond Princess,0.0,0.0,2020-11-30,712,13,659,40
1255, ,MS Zaandam,0.0,0.0,2020-11-30,9,2,0,7
1256,Diamond Princess,Canada,0.0,0.0,2020-12-01,0,1,0,-1
1257,Grand Princess,Canada,0.0,0.0,2020-12-01,13,0,0,13
1258, ,Diamond Princess,0.0,0.0,2020-12-01,712,13,659,40
1259, ,MS Zaandam,0.0,0.0,2020-12-01,9,2,0,7
1260,Diamond Princess,Canada,0.0,0.0,2020-12-02,0,1,0,-1
1261,Grand Princess,Canada,0.0,0.0,2020-12-02,13,0,0,13
1262, ,Diamond Princess,0.0,0.0,2020-12-02,712,13,659,40
1263, ,MS Zaandam,0.0,0.0,2020-12-02,9,2,0,7
1264,Diamond Princess,Canada,0.0,0.0,2020-12-03,0,1,0,-1
1265,Grand Princess,Canada,0.0,0.0,2020-12-03,13,0,0,13
1266, ,Diamond Princess,0.0,0.0,2020-12-03,712,13,699,0
1267, ,MS Zaandam,0.0,0.0,2020-12-03,9,2,7,0
1268,Diamond Princess,Canada,0.0,0.0,2020-12-04,0,1,0,-1
1269,Grand Princess,Canada,0.0,0.0,2020-12-04,13,0,0,13
1270, ,Diamond Princess,0.0,0.0,2020-12-04,712,13,699,0
1271, ,MS Zaandam,0.0,0.0,2020-12-04,9,2,7,0
1272,Diamond Princess,Canada,0.0,0.0,2020-12-05,0,1,0,-1
1273,Grand Princess,Canada,0.0,0.0,2020-12-05,13,0,0,13
1274, ,Diamond Princess,0.0,0.0,2020-12-05,712,13,699,0
1275, ,MS Zaandam,0.0,0.0,2020-12-05,9,2,7,0
1276,Diamond Princess,Canada,0.0,0.0,2020-12-06,0,1,0,-1
1277,Grand Princess,Canada,0.0,0.0,2020-12-06,13,0,0,13
1278, ,Diamond Princess,0.0,0.0,2020-12-06,712,13,699,0
1279, ,MS Zaandam,0.0,0.0,2020-12-06,9,2,7,0
1280,Diamond Princess,Canada,0.0,0.0,2020-12-07,0,1,0,-1
1281,Grand Princess,Canada,0.0,0.0,2020-12-07,13,0,0,13
1282, ,Diamond Princess,0.0,0.0,2020-12-07,712,13,699,0
1283, ,MS Zaandam,0.0,0.0,2020-12-07,9,2,7,0
1284,Diamond Princess,Canada,0.0,0.0,2020-12-08,0,1,0,-1
1285,Grand Princess,Canada,0.0,0.0,2020-12-08,13,0,0,13
1286, ,Diamond Princess,0.0,0.0,2020-12-08,712,13,699,0
1287, ,MS Zaandam,0.0,0.0,2020-12-08,9,2,7,0
1288,Diamond Princess,Canada,0.0,0.0,2020-12-09,0,1,0,-1
1289,Grand Princess,Canada,0.0,0.0,2020-12-09,13,0,0,13
1290, ,Diamond Princess,0.0,0.0,2020-12-09,712,13,699,0
1291, ,MS Zaandam,0.0,0.0,2020-12-09,9,2,7,0
1292,Diamond Princess,Canada,0.0,0.0,2020-12-10,0,1,0,-1
1293,Grand Princess,Canada,0.0,0.0,2020-12-10,13,0,0,13
1294, ,Diamond Princess,0.0,0.0,2020-12-10,712,13,699,0
1295, ,MS Zaandam,0.0,0.0,2020-12-10,9,2,7,0
1296,Diamond Princess,Canada,0.0,0.0,2020-12-11,0,1,0,-1
1297,Grand Princess,Canada,0.0,0.0,2020-12-11,13,0,0,13
1298, ,Diamond Princess,0.0,0.0,2020-12-11,712,13,699,0
1299, ,MS Zaandam,0.0,0.0,2020-12-11,9,2,7,0
1300,Diamond Princess,Canada,0.0,0.0,2020-12-12,0,1,0,-1
1301,Grand Princess,Canada,0.0,0.0,2020-12-12,13,0,0,13
1302, ,Diamond Princess,0.0,0.0,2020-12-12,712,13,699,0
1303, ,MS Zaandam,0.0,0.0,2020-12-12,9,2,7,0
1304,Diamond Princess,Canada,0.0,0.0,2020-12-13,0,1,0,-1
1305,Grand Princess,Canada,0.0,0.0,2020-12-13,13,0,0,13
1306, ,Diamond Princess,0.0,0.0,2020-12-13,712,13,699,0
1307, ,MS Zaandam,0.0,0.0,2020-12-13,9,2,7,0
1308,Diamond Princess,Canada,0.0,0.0,2020-12-14,0,1,0,-1
1309,Grand Princess,Canada,0.0,0.0,2020-12-14,13,0,0,13
1310, ,Diamond Princess,0.0,0.0,2020-12-14,712,13,699,0
1311, ,MS Zaandam,0.0,0.0,2020-12-14,9,2,7,0
1312,Diamond Princess,Canada,0.0,0.0,2020-12-15,0,1,0,-1
1313,Grand Princess,Canada,0.0,0.0,2020-12-15,13,0,0,13
1314, ,Diamond Princess,0.0,0.0,2020-12-15,712,13,699,0
1315, ,MS Zaandam,0.0,0.0,2020-12-15,9,2,7,0
1316,Diamond Princess,Canada,0.0,0.0,2020-12-16,0,1,0,-1
1317,Grand Princess,Canada,0.0,0.0,2020-12-16,13,0,0,13
1318, ,Diamond Princess,0.0,0.0,2020-12-16,712,13,699,0
1319, ,MS Zaandam,0.0,0.0,2020-12-16,9,2,7,0
1320,Diamond Princess,Canada,0.0,0.0,2020-12-17,0,1,0,-1
1321,Grand Princess,Canada,0.0,0.0,2020-12-17,13,0,0,13
1322, ,Diamond Princess,0.0,0.0,2020-12-17,712,13,699,0
1323, ,MS Zaandam,0.0,0.0,2020-12-17,9,2,7,0
1324,Diamond Princess,Canada,0.0,0.0,2020-12-18,0,1,0,-1
1325,Grand Princess,Canada,0.0,0.0,2020-12-18,13,0,0,13
1326, ,Diamond Princess,0.0,0.0,2020-12-18,712,13,699,0
1327, ,MS Zaandam,0.0,0.0,2020-12-18,9,2,7,0
1328,Diamond Princess,Canada,0.0,0.0,2020-12-19,0,1,0,-1
1329,Grand Princess,Canada,0.0,0.0,2020-12-19,13,0,0,13
1330, ,Diamond Princess,0.0,0.0,2020-12-19,712,13,699,0
1331, ,MS Zaandam,0.0,0.0,2020-12-19,9,2,7,0
1332,Diamond Princess,Canada,0.0,0.0,2020-12-20,0,1,0,-1
1333,Grand Princess,Canada,0.0,0.0,2020-12-20,13,0,0,13
1334, ,Diamond Princess,0.0,0.0,2020-12-20,712,13,699,0
1335, ,MS Zaandam,0.0,0.0,2020-12-20,9,2,7,0
1336,Diamond Princess,Canada,0.0,0.0,2020-12-21,0,1,0,-1
1337,Grand Princess,Canada,0.0,0.0,2020-12-21,13,0,0,13
1338, ,Diamond Princess,0.0,0.0,2020-12-21,712,13,699,0
1339, ,MS Zaandam,0.0,0.0,2020-12-21,9,2,7,0
1340,Diamond Princess,Canada,0.0,0.0,2020-12-22,0,1,0,-1
1341,Grand Princess,Canada,0.0,0.0,2020-12-22,13,0,0,13
1342, ,Diamond Princess,0.0,0.0,2020-12-22,712,13,699,0
1343, ,MS Zaandam,0.0,0.0,2020-12-22,9,2,7,0
1344,Diamond Princess,Canada,0.0,0.0,2020-12-23,0,1,0,-1
1345,Grand Princess,Canada,0.0,0.0,2020-12-23,13,0,0,13
1346, ,Diamond Princess,0.0,0.0,2020-12-23,712,13,699,0
1347, ,MS Zaandam,0.0,0.0,2020-12-23,9,2,7,0
1348,Diamond Princess,Canada,0.0,0.0,2020-12-24,0,1,0,-1
1349,Grand Princess,Canada,0.0,0.0,2020-12-24,13,0,0,13
1350, ,Diamond Princess,0.0,0.0,2020-12-24,712,13,699,0
1351, ,MS Zaandam,0.0,0.0,2020-12-24,9,2,7,0
1352,Diamond Princess,Canada,0.0,0.0,2020-12-25,0,1,0,-1
1353,Grand Princess,Canada,0.0,0.0,2020-12-25,13,0,0,13
1354, ,Diamond Princess,0.0,0.0,2020-12-25,712,13,699,0
1355, ,MS Zaandam,0.0,0.0,2020-12-25,9,2,7,0
1356,Diamond Princess,Canada,0.0,0.0,2020-12-26,0,1,0,-1
1357,Grand Princess,Canada,0.0,0.0,2020-12-26,13,0,0,13
1358, ,Diamond Princess,0.0,0.0,2020-12-26,712,13,699,0
1359, ,MS Zaandam,0.0,0.0,2020-12-26,9,2,7,0
1360,Diamond Princess,Canada,0.0,0.0,2020-12-27,0,1,0,-1
1361,Grand Princess,Canada,0.0,0.0,2020-12-27,13,0,0,13
1362, ,Diamond Princess,0.0,0.0,2020-12-27,712,13,699,0
1363, ,MS Zaandam,0.0,0.0,2020-12-27,9,2,7,0
1364,Diamond Princess,Canada,0.0,0.0,2020-12-28,0,1,0,-1
1365,Grand Princess,Canada,0.0,0.0,2020-12-28,13,0,0,13
1366, ,Diamond Princess,0.0,0.0,2020-12-28,712,13,699,0
1367, ,MS Zaandam,0.0,0.0,2020-12-28,9,2,7,0
1368,Diamond Princess,Canada,0.0,0.0,2020-12-29,0,1,0,-1
1369,Grand Princess,Canada,0.0,0.0,2020-12-29,13,0,0,13
1370, ,Diamond Princess,0.0,0.0,2020-12-29,712,13,699,0
1371, ,MS Zaandam,0.0,0.0,2020-12-29,9,2,7,0
1372,Diamond Princess,Canada,0.0,0.0,2020-12-30,0,1,0,-1
1373,Grand Princess,Canada,0.0,0.0,2020-12-30,13,0,0,13
1374, ,Diamond Princess,0.0,0.0,2020-12-30,712,13,699,0
1375, ,MS Zaandam,0.0,0.0,2020-12-30,9,2,7,0
1376,Diamond Princess,Canada,0.0,0.0,2020-12-31,0,1,0,-1
1377,Grand Princess,Canada,0.0,0.0,2020-12-31,13,0,0,13
1378, ,Diamond Princess,0.0,0.0,2020-12-31,712,13,699,0
1379, ,MS Zaandam,0.0,0.0,2020-12-31,9,2,7,0
1380,Diamond Princess,Canada,0.0,0.0,2021-01-01,0,1,0,-1
1381,Grand Princess,Canada,0.0,0.0,2021-01-01,13,0,0,13
1382, ,Diamond Princess,0.0,0.0,2021-01-01,712,13,699,0
1383, ,MS Zaandam,0.0,0.0,2021-01-01,9,2,7,0
1384,Diamond Princess,Canada,0.0,0.0,2021-01-02,0,1,0,-1
1385,Grand Princess,Canada,0.0,0.0,2021-01-02,13,0,0,13
1386, ,Diamond Princess,0.0,0.0,2021-01-02,712,13,699,0
1387, ,MS Zaandam,0.0,0.0,2021-01-02,9,2,7,0
1388,Diamond Princess,Canada,0.0,0.0,2021-01-03,0,1,0,-1
1389,Grand Princess,Canada,0.0,0.0,2021-01-03,13,0,0,13
1390, ,Diamond Princess,0.0,0.0,2021-01-03,712,13,699,0
1391, ,MS Zaandam,0.0,0.0,2021-01-03,9,2,7,0
1392,Diamond Princess,Canada,0.0,0.0,2021-01-04,0,1,0,-1
1393,Grand Princess,Canada,0.0,0.0,2021-01-04,13,0,0,13
1394, ,Diamond Princess,0.0,0.0,2021-01-04,712,13,699,0
1395, ,MS Zaandam,0.0,0.0,2021-01-04,9,2,7,0
1396,Diamond Princess,Canada,0.0,0.0,2021-01-05,0,1,0,-1
1397,Grand Princess,Canada,0.0,0.0,2021-01-05,13,0,0,13
1398, ,Diamond Princess,0.0,0.0,2021-01-05,712,13,699,0
1399, ,MS Zaandam,0.0,0.0,2021-01-05,9,2,7,0
1400,Diamond Princess,Canada,0.0,0.0,2021-01-06,0,1,0,-1
1401,Grand Princess,Canada,0.0,0.0,2021-01-06,13,0,0,13
1402, ,Diamond Princess,0.0,0.0,2021-01-06,712,13,699,0
1403, ,MS Zaandam,0.0,0.0,2021-01-06,9,2,7,0
1404,Diamond Princess,Canada,0.0,0.0,2021-01-07,0,1,0,-1
1405,Grand Princess,Canada,0.0,0.0,2021-01-07,13,0,0,13
1406, ,Diamond Princess,0.0,0.0,2021-01-07,712,13,699,0
1407, ,MS Zaandam,0.0,0.0,2021-01-07,9,2,7,0
1408,Diamond Princess,Canada,0.0,0.0,2021-01-08,0,1,0,-1
1409,Grand Princess,Canada,0.0,0.0,2021-01-08,13,0,0,13
1410, ,Diamond Princess,0.0,0.0,2021-01-08,712,13,699,0
1411, ,MS Zaandam,0.0,0.0,2021-01-08,9,2,7,0
1412,Diamond Princess,Canada,0.0,0.0,2021-01-09,0,1,0,-1
1413,Grand Princess,Canada,0.0,0.0,2021-01-09,13,0,0,13
1414, ,Diamond Princess,0.0,0.0,2021-01-09,712,13,699,0
1415, ,MS Zaandam,0.0,0.0,2021-01-09,9,2,7,0
1416,Diamond Princess,Canada,0.0,0.0,2021-01-10,0,1,0,-1
1417,Grand Princess,Canada,0.0,0.0,2021-01-10,13,0,0,13
1418, ,Diamond Princess,0.0,0.0,2021-01-10,712,13,699,0
1419, ,MS Zaandam,0.0,0.0,2021-01-10,9,2,7,0
1420,Diamond Princess,Canada,0.0,0.0,2021-01-11,0,1,0,-1
1421,Grand Princess,Canada,0.0,0.0,2021-01-11,13,0,0,13
1422, ,Diamond Princess,0.0,0.0,2021-01-11,712,13,699,0
1423, ,MS Zaandam,0.0,0.0,2021-01-11,9,2,7,0
1424,Diamond Princess,Canada,0.0,0.0,2021-01-12,0,1,0,-1
1425,Grand Princess,Canada,0.0,0.0,2021-01-12,13,0,0,13
1426, ,Diamond Princess,0.0,0.0,2021-01-12,712,13,699,0
1427, ,MS Zaandam,0.0,0.0,2021-01-12,9,2,7,0
1428,Diamond Princess,Canada,0.0,0.0,2021-01-13,0,1,0,-1
1429,Grand Princess,Canada,0.0,0.0,2021-01-13,13,0,0,13
1430, ,Diamond Princess,0.0,0.0,2021-01-13,712,13,699,0
1431, ,MS Zaandam,0.0,0.0,2021-01-13,9,2,7,0
1432,Diamond Princess,Canada,0.0,0.0,2021-01-14,0,1,0,-1
1433,Grand Princess,Canada,0.0,0.0,2021-01-14,13,0,0,13
1434, ,Diamond Princess,0.0,0.0,2021-01-14,712,13,699,0
1435, ,MS Zaandam,0.0,0.0,2021-01-14,9,2,7,0
1436,Diamond Princess,Canada,0.0,0.0,2021-01-15,0,1,0,-1
1437,Grand Princess,Canada,0.0,0.0,2021-01-15,13,0,0,13
1438, ,Diamond Princess,0.0,0.0,2021-01-15,712,13,699,0
1439, ,MS Zaandam,0.0,0.0,2021-01-15,9,2,7,0
1440,Diamond Princess,Canada,0.0,0.0,2021-01-16,0,1,0,-1
1441,Grand Princess,Canada,0.0,0.0,2021-01-16,13,0,0,13
1442, ,Diamond Princess,0.0,0.0,2021-01-16,712,13,699,0
1443, ,MS Zaandam,0.0,0.0,2021-01-16,9,2,7,0
1444,Diamond Princess,Canada,0.0,0.0,2021-01-17,0,1,0,-1
1445,Grand Princess,Canada,0.0,0.0,2021-01-17,13,0,0,13
1446, ,Diamond Princess,0.0,0.0,2021-01-17,712,13,699,0
1447, ,MS Zaandam,0.0,0.0,2021-01-17,9,2,7,0
1448,Diamond Princess,Canada,0.0,0.0,2021-01-18,0,1,0,-1
1449,Grand Princess,Canada,0.0,0.0,2021-01-18,13,0,0,13
1450, ,Diamond Princess,0.0,0.0,2021-01-18,712,13,699,0
1451, ,MS Zaandam,0.0,0.0,2021-01-18,9,2,7,0
1452,Diamond Princess,Canada,0.0,0.0,2021-01-19,0,1,0,-1
1453,Grand Princess,Canada,0.0,0.0,2021-01-19,13,0,0,13
1454, ,Diamond Princess,0.0,0.0,2021-01-19,712,13,699,0
1455, ,MS Zaandam,0.0,0.0,2021-01-19,9,2,7,0
1456,Diamond Princess,Canada,0.0,0.0,2021-01-20,0,1,0,-1
1457,Grand Princess,Canada,0.0,0.0,2021-01-20,13,0,0,13
1458, ,Diamond Princess,0.0,0.0,2021-01-20,712,13,699,0
1459, ,MS Zaandam,0.0,0.0,2021-01-20,9,2,7,0
1460,Diamond Princess,Canada,0.0,0.0,2021-01-21,0,1,0,-1
1461,Grand Princess,Canada,0.0,0.0,2021-01-21,13,0,0,13
1462, ,Diamond Princess,0.0,0.0,2021-01-21,712,13,699,0
1463, ,MS Zaandam,0.0,0.0,2021-01-21,9,2,7,0
1464,Diamond Princess,Canada,0.0,0.0,2021-01-22,0,1,0,-1
1465,Grand Princess,Canada,0.0,0.0,2021-01-22,13,0,0,13
1466, ,Diamond Princess,0.0,0.0,2021-01-22,712,13,699,0
1467, ,MS Zaandam,0.0,0.0,2021-01-22,9,2,7,0
1468,Diamond Princess,Canada,0.0,0.0,2021-01-23,0,1,0,-1
1469,Grand Princess,Canada,0.0,0.0,2021-01-23,13,0,0,13
1470, ,Diamond Princess,0.0,0.0,2021-01-23,712,13,699,0
1471, ,MS Zaandam,0.0,0.0,2021-01-23,9,2,7,0
1472,Diamond Princess,Canada,0.0,0.0,2021-01-24,0,1,0,-1
1473,Grand Princess,Canada,0.0,0.0,2021-01-24,13,0,0,13
1474, ,Diamond Princess,0.0,0.0,2021-01-24,712,13,699,0
1475, ,MS Zaandam,0.0,0.0,2021-01-24,9,2,7,0
1476,Diamond Princess,Canada,0.0,0.0,2021-01-25,0,1,0,-1
1477,Grand Princess,Canada,0.0,0.0,2021-01-25,13,0,0,13
1478, ,Diamond Princess,0.0,0.0,2021-01-25,712,13,699,0
1479, ,MS Zaandam,0.0,0.0,2021-01-25,9,2,7,0
1480,Diamond Princess,Canada,0.0,0.0,2021-01-26,0,1,0,-1
1481,Grand Princess,Canada,0.0,0.0,2021-01-26,13,0,0,13
1482, ,Diamond Princess,0.0,0.0,2021-01-26,712,13,699,0
1483, ,MS Zaandam,0.0,0.0,2021-01-26,9,2,7,0
1484,Diamond Princess,Canada,0.0,0.0,2021-01-27,0,1,0,-1
1485,Grand Princess,Canada,0.0,0.0,2021-01-27,13,0,0,13
1486, ,Diamond Princess,0.0,0.0,2021-01-27,712,13,699,0
1487, ,MS Zaandam,0.0,0.0,2021-01-27,9,2,7,0
1488,Diamond Princess,Canada,0.0,0.0,2021-01-28,0,1,0,-1
1489,Grand Princess,Canada,0.0,0.0,2021-01-28,13,0,0,13
1490, ,Diamond Princess,0.0,0.0,2021-01-28,712,13,699,0
1491, ,MS Zaandam,0.0,0.0,2021-01-28,9,2,7,0
1492,Diamond Princess,Canada,0.0,0.0,2021-01-29,0,1,0,-1
1493,Grand Princess,Canada,0.0,0.0,2021-01-29,13,0,0,13
1494, ,Diamond Princess,0.0,0.0,2021-01-29,712,13,699,0
1495, ,MS Zaandam,0.0,0.0,2021-01-29,9,2,7,0
1496,Diamond Princess,Canada,0.0,0.0,2021-01-30,0,1,0,-1
1497,Grand Princess,Canada,0.0,0.0,2021-01-30,13,0,0,13
1498, ,Diamond Princess,0.0,0.0,2021-01-30,712,13,699,0
1499, ,MS Zaandam,0.0,0.0,2021-01-30,9,2,7,0
1500,Diamond Princess,Canada,0.0,0.0,2021-01-31,0,1,0,-1
1501,Grand Princess,Canada,0.0,0.0,2021-01-31,13,0,0,13
1502, ,Diamond Princess,0.0,0.0,2021-01-31,712,13,699,0
1503, ,MS Zaandam,0.0,0.0,2021-01-31,9,2,7,0
1504,Diamond Princess,Canada,0.0,0.0,2021-02-01,0,1,0,-1
1505,Grand Princess,Canada,0.0,0.0,2021-02-01,13,0,0,13
1506, ,Diamond Princess,0.0,0.0,2021-02-01,712,13,699,0
1507, ,MS Zaandam,0.0,0.0,2021-02-01,9,2,7,0
1508,Diamond Princess,Canada,0.0,0.0,2021-02-02,0,1,0,-1
1509,Grand Princess,Canada,0.0,0.0,2021-02-02,13,0,0,13
1510, ,Diamond Princess,0.0,0.0,2021-02-02,712,13,699,0
1511, ,MS Zaandam,0.0,0.0,2021-02-02,9,2,7,0
1512,Diamond Princess,Canada,0.0,0.0,2021-02-03,0,1,0,-1
1513,Grand Princess,Canada,0.0,0.0,2021-02-03,13,0,0,13
1514, ,Diamond Princess,0.0,0.0,2021-02-03,712,13,699,0
1515, ,MS Zaandam,0.0,0.0,2021-02-03,9,2,7,0
1516,Diamond Princess,Canada,0.0,0.0,2021-02-04,0,1,0,-1
1517,Grand Princess,Canada,0.0,0.0,2021-02-04,13,0,0,13
1518, ,Diamond Princess,0.0,0.0,2021-02-04,712,13,699,0
1519, ,MS Zaandam,0.0,0.0,2021-02-04,9,2,7,0
1520,Diamond Princess,Canada,0.0,0.0,2021-02-05,0,1,0,-1
1521,Grand Princess,Canada,0.0,0.0,2021-02-05,13,0,0,13
1522, ,Diamond Princess,0.0,0.0,2021-02-05,712,13,699,0
1523, ,MS Zaandam,0.0,0.0,2021-02-05,9,2,7,0
1524,Diamond Princess,Canada,0.0,0.0,2021-02-06,0,1,0,-1
1525,Grand Princess,Canada,0.0,0.0,2021-02-06,13,0,0,13
1526, ,Diamond Princess,0.0,0.0,2021-02-06,712,13,699,0
1527, ,MS Zaandam,0.0,0.0,2021-02-06,9,2,7,0
1528,Diamond Princess,Canada,0.0,0.0,2021-02-07,0,1,0,-1
1529,Grand Princess,Canada,0.0,0.0,2021-02-07,13,0,0,13
1530, ,Diamond Princess,0.0,0.0,2021-02-07,712,13,699,0
